"","Company","Title","Category","Location","Responsibilities","Minimum.Qualifications","Preferred.Qualifications","city","country","job_type","experience","domain","positions","education"
"445","Google","measurement and attribution specialist (english, german)","Sales Operations","München, Germany","Work closely with members of the Large Customer Sales (LCS) Accelerator Sector team to ensure sales and implementations of client measurement and attribution strategies. Identify and unlock opportunities within the Sector.
Analyze data in order to understand industry trends and client performance, develop strategic business plans, and prepare and conduct strategic pitches and business presentations.
Develop case studies of campaigns in order to share insights with customers and to serve as an advocate at events and conferences. Champion new product releases, internally and externally.
Collaborate and consult with customers (across markets and geographies) with the goal of extending relationships, increasing our client and agency base and optimizing their advertising investment.
Work cross-functionally within Google and collaborate on projects to drive the adoption of our tracking and measurement solutions as well as sustainable client success.","ba/bs degree or equivalent practical experience.
experience working with web analytics, and measurement and attribution strategies.
ability to speak and write in english and german fluently and idiomatically.","experience in online media experience, with an understanding of mobile, search and programmatic.
experience in business development, client relationship and servicing, customer needs and solution-based selling.
experience working with online companies in a sales and marketing and/or management consulting capacity.
effective relationship skills, with the ability to manage large and complex projects with multiple stakeholders.
excellent communication and presentation skills across all hierarchy levels in business environments.","München"," Germany","Full-time",0,"other","other","bs"
"446","Google","sales development manager (sdm)","Sales & Account Management","Taipei, Taiwan","Apply your vertical sales and marketing knowledge to drive incremental growth
Lead development of scalable sub-vertical narratives that enable your team to achieve in priority areas.
Lead consumer-focused primary research programs that can unlock new growth opportunities for the vertical.
Advocate storytelling principles and best-in-class visualization, enabling the vertical to elevate their customer conversations.
Execute on the quarterly vertical engagement plan (developed in partnership with SDM team lead and Industry head), working in close partnership with Industry Heads, Industry Managers and Analytical Leads to deliver on goals.","ba/bs degree or equivalent practical experience.
5 years of experience in digital marketing, account planning, marketing research and/or consulting","experience managing first and third-party research and tools
deep knowledge of search, social, mobile, display, video audio and local spaces
strong analytical skills that include the ability to see granular as well as big picture issues.
ability to demonstrate strong communications, project management, interpersonal, and organizational skills","Taipei"," Taiwan","Full-time",5,"sale","manager","bs"
"447","Google","field sales manager, google cloud","Sales & Account Management","Stockholm, Sweden","Lead and implement go-to-market propositions in a given business sector, pulling together marketing, demand management, solutions, and product and engineering teams to produce a focused proposition for prospects and customers.
Build and maintain relationships to influence long-term strategic direction, and act as a trusted advisor to the customer.
Work with wider Google Account teams to develop and drive pipeline, and to provide guidance. Work with Google Cloud Platform Partners to develop campaigns; build a pipeline of customers within selected verticals.
Collaborate with Google sales engineering and marketing resources, providing input on current collateral materials and ideas on how to improve them to maximize Google Cloud Platform in a given team. Achieve quarterly business growth goals.
Recruit, coach and develop the team.","ba/bs degree in computer science, engineering or a related field (i.e. related to cloud computing, data centers, databases or networking) or equivalent practical experience.
infrastructure-as-a-service (iaas) or platform-as-a-service (paas) sales experience.
experience with solution selling to c-level for corporate and public sector accounts. experience leading account teams and driving request for proposal or request for information processes and managing stakeholders.","field sales experience in the technology industry, promoting paas or iaas.
experience in promoting cloud computing technologies to large and complex organizations across geographies.
deep understanding of data and networking technologies, the global cloud computing market and key drivers for growth in the target industry segment.
understanding of how various cloud technologies work together to be able to drive deeper technology adoption within the existing large account base.","Stockholm"," Sweden","Full-time",0,"cloud","manager","ms"
"448","Google","mobile sites ux and conversion specialist (german), performance team","Sales & Account Management","Dublin, Ireland","Consult with Google’s biggest customers to provide data driven UX recommendations to improve the performance of their website/app.
Consult with internal account management teams and customers to track the progress and impact.
Scale learnings from specialist teams.
Travel up to 20% of the time.","experience working in cross-functional teams.
experience in ux/cro, a/b testing. experience with html, css, amp, pwa.
experience as an account manager, account strategist, or product specialist. experience with mobile user experience (ux) and website/app conversions.
ability to speak and write in english and german fluently and idiomatically.","demonstrated knowledge of google analytics.
excellent analytical skills.","Dublin"," Ireland","Full-time",0,"other","other","ms"
"449","Google","sales executive, google cloud platform","Sales & Account Management","Perth, Australia","Build and maintain executive relationships with customers, influence long-term strategic direction, and act as a trusted advisor.
Help develop and execute a territory business plan, and build targeted account plans across key verticals, resulting in a robust business growth pipeline.
Execute demand generation activities as needed, and engage, educate, and ensure satisfaction of installed base clients.
Be able to qualify and assist customers in identifying use cases suitable for Google Cloud deployment. Articulate key differentiators and typical customer buying journeys, and generally display a passion for computer science and cloud.
Manage multiple opportunities through the entire business cycle simultaneously, working with cross-functional teams as necessary, and serve as the primary customer contact for all business/adoption-related activities, including the development of strategic agreements.","ba/bs degree or equivalent practical experience.
5 years of technology sales experience, selling cloud computing solutions.
experience navigating c-level relationships with enterprise customers.","10 years of experience in business development and business transformational enterprise technology solutions.
demonstrated record in meeting and exceeding strategic targets within an enterprise technology environment.
demonstrable ability to speak credibly about platform- and infrastructure-as-a-service, and perform basic technical qualification.
ability to plan, pitch, and execute a territory sales strategy.
effective written/verbal communication and presentation skills, and strong strategic and analytical thinking skills.","Perth"," Australia","Full-time",5,"cloud","other","bs"
"450","Google","account manager, channel sales","Sales & Account Management","Tokyo, Japan","Ensure all partners in our portfolio are following Google best practices in managing customer AdWords accounts.
Consult with and influence partners to focus on same store growth and retention strategies.
Develop strong client facing relationships in partner Account Management teams.
Develop forward thinking, data-driven analysis and recommendations that align with client goals. Quantify high-impact opportunities and develop clear recommendations to pitch to clients.
Serve as a liaison between clients regarding new product launches and advertising opportunities while ensuring that clients are satisfied with their business growth.","ba/bs degree or equivalent practical experience.
3 years of experience in advertising sales, marketing, consulting, or media.
experience in managing paid search, digital media and online campaigns.
ability to speak and write in english and japanese fluently and idiomatically.","experience in developing channel or agency businesses or working with small business merchants.
experience in working with brands with a large local presence.
face-to-face client sales, customer support, or account management experience.
direct sales experience. demonstrated record of achieving strategic goals.
ability to work effectively with cross functional and cross location stakeholders to deliver both revenue targets and project timelines.
ability to strategically think about and analyze the needs of clients.","Tokyo"," Japan","Full-time",3,"account","manager","bs"
"451","Google","online sales account strategist (italian)","Sales & Account Management","Dublin, Ireland","Lead the strategy, planning and coordination of optimization activities. Work with multiple stakeholders to manage the execution of scalable optimization workflows.
Be a performance and digital consultant for customers. Manage and report on the most complex and impactful Search and Display/YouTube campaigns.
Optimize client accounts by analyzing and managing their campaign strategy - across both Search and Display - to improve campaign performance.
Ensure high performance and measure the impact of complex campaigns.
Build thorough knowledge of how clients and agencies can use Google products to meet their marketing objectives across Google Search, Google Display Network and YouTube.","bachelor's degree or equivalent practical experience.
experience in consultative sales and account management.
ability to speak and write in english and italian fluently and idiomatically.","experience creating online marketing and advertising strategies for performance focused clients.
demonstrated project management experience.
knowledge of google’s products (search, mobile, google display network, youtube). proficiency in the use of presentation and spreadsheet software, and google applications.
demonstrated ability to influence and create strategic programs to drive performance (e.g. scalable implementation plans).
ability to lead and coordinate cross-functional teams.
ability to influence clients and to build strong client relationships.","Dublin"," Ireland","Full-time",0,"account","strategist","bachelor"
"452","Google","sales associate, large customer sales","Sales & Account Management","Chicago, IL, United States","Take responsibility for the account management of your direct clients.
Serve as a liaison with clients regarding new product launches and advertising opportunities.
Coordinate with cross-functional teams to drive new business growth.
Report on sales figures internally.
Provide campaign updates, troubleshoot client challenges and deliver customer training in all Google AdWords tools.","ba/bs degree or equivalent practical experience.
must be able to start in february 2018.","ability to work towards strategic goals in a fast-paced environment.
excellent organizational, analytical and influencing skills.
excellent written and communication skills.","Chicago"," United States","Full-time",0,"customer","other","bs"
"453","Google","associate account strategist (polish), google marketing solutions sales","Sales & Account Management","Dublin, Ireland","Implement creative ways to improve our customer relationships, tailor and share online marketing strategy suggestions, and promote other Google products.
Communicate with customers proactively via phone and email.
Provide strategic advice and help our advertisers get the best experience from their investment by working with them in a consultative role.
Deliver against strategic goals consistently, while prioritizing and delivering an outstanding customer sales experience to Google's advertisers.","bachelor's degree or equivalent practical experience.
experience or internship experience in sales, customer support, account management, marketing or consulting.
ability to speak and write in english and polish fluently and idiomatically.","experience with leading and motivating. ability to work well with your team and others
demonstrated record in managing and customizing experience to a customer base.
proven ability to multi-task and manage multiple projects at a time while paying attention to detail.
proactive, independent worker who is highly organized and interested in the difference they can make through their individual contribution.
interest in working toward strategic goals.","Dublin"," Ireland","Full-time",0,"account","strategist","bachelor"
"454","Google","business development consultant, google marketing solutions (italian)","Sales & Account Management","Dublin, Ireland","Build a pipeline of business through proactive identification of potential new clients in addition to close partnership with our marketing teams.
Consult with C-level clients to achieve national and international online marketing and sales goals through the full suite of Google’s marketing solutions (e.g., YouTube, Google Search and Display Network platforms).
Design high-quality marketing solutions using expert product knowledge to drive long-term success for our customers.
Convert new business to consistently deliver against strategic goals, while prioritizing and delivering an outstanding experience to Google's advertisers within EMEA.","ba/bs degree or equivalent practical experience.
experience with stakeholder and client management.
experience within a customer facing environment and working to specific goals/key performance indicators (kpis).
ability to speak and write in english and italian fluently and idiomatically.","experience in sales, consulting, media or advertising.
demonstrated ability to think strategically about complex issues and develop recommendations and action plans.
ability to work in a dynamic, quickly-changing environment.
ability to present comprehensive advertising solutions for all clients.
demonstrated analytical, communication and influencing skills.","Dublin"," Ireland","Full-time",0,"business development","consultant","bs"
"455","Google","publisher intelligence analyst, online partnerships group","Partnerships","Beijing, China","Understand developments/trends in the digital marketing field, provide analytical support, regional strategy and create/maintain business plans.
Develop comprehensive performance analysis and insights through research and analysis of key business drivers, market landscape and key sales and operations metrics.
Perform business forecasting, planning and recommend strategies to management team to scale growth.
Help convert data analysis into presentation of findings and recommendations to management team.
Develop and manage measurement systems for understanding the health of our business and our customers.","ba/bs degree or equivalent practical experience.
2 years of experience in management consulting, financial analysis, digital marketing and/or corporate strategy.
ability to speak and write in english and mandarin fluently and idiomatically.","master's degree.
experience in project management.
experience in business planning and/or financial modeling.
knowledge of sql with expertise in hands-on coding.
ability to communicate complex analytics in a structured and clear manner.
excellent strategic thinking, problem-solving and analytical skills with impeccable business judgment.","Beijing"," China","Full-time",2,"partner","analyst","bs"
"456","Google","gms sales agency lead","Sales & Account Management","Mountain View, CA, United States","Manage and strengthen executive-level agency relations through key meetings, business reviews and speaking engagements. Deliver business growth, engagement and client satisfaction for a portfolio of GMS-managed agencies in an assigned market.
Recruit, retain and lead the team of GMS Sales Development Managers and Account Strategists, to ensure improved same-store-growth, high agency satisfaction and enhanced portfolio health.
Coach a team and help them engage with stakeholders in GMS agencies. Build and actively manage effective long-term agency planning process.
Define the future of agency management and help to develop the necessary infrastructure and processes. Initiate and run strategic initiatives to further develop new and existing GMS agency business.
Work closely with other agency leads and the new business sales teams to align on Objectives and Key Results (OKRs). Partner with New Business Sales teams to define a list of potential prospects, including both new and existing accounts.","ba/bs degree or equivalent practical experience.
6 years of experience in sales delivery/client engagement, operations and partner management.","mba degree or equivalent practical experience.
experience in building relationships with internal and external stakeholders.
effective people management skills.
ability to travel up to 20% of the time.","Mountain View"," United States","Full-time",6,"sale","lead","bs"
"457","Google","partner sales manager, go-to-market partnerships, google cloud","Partnerships","Boulder, CO, United States","Define customer-centric and industry-specific use cases for Google to target via service partners; build ecosystem of service partners for Google’s Cloud Infrastructure offerings and Google SaaS offerings.
Establish partner performance criteria and drive partners to support Google business; develop Google reference architectures and solutions, and commit partner resources to product sales and implementation for end customers.
Help partners grow their Google practice and product portfolio through joint development of solutions and services; develop and provide custom presentations on Google’s Cloud Platform technologies to partners, to help them scale our joint business.
Manage business performance of partners and map partner capabilities and priorities with Google goals and strategies; drive quarterly business reviews with key service partners and Google leadership.
Shape Google’s approach to partnership strategy with stakeholders in Partner Programs, Product Management, Engineering, Sales, and Marketing; support regional engagement with strategic global and regional partners.","ba/bs degree or equivalent practical experience.
5 years of experience in a partner or channel manager role.
experience with public cloud solutions across software-as-a-service, platform-as-a-service and infrastructure-as-a-service markets.
experience with partner ecosystems, agile partners, mid-tier integrators and global system integrators.","mba degree.
experience with hyperscale cloud computing.
experience collaborating with cloud partners.
experience in consultation delivery with enterprise software engagements.
understanding of foundational cloud technologies (e.g., network, compute, database, middleware, visualization, etc.).
excellent partner/channel pipeline development and management skills, with proven ability to deliver go-to-market strategies.","Boulder"," United States","Full-time",5,"partner","manager","ms"
"458","Google","analytical lead, home and personal care vertical","Sales & Account Management","New York, NY, United States","Use your knowledge of data analytics and predictive and statistical modeling techniques to develop solutions for client business and marketing challenges while also uncovering opportunities. Collaborate with Sales and Sales Operations to innovate and develop scalable solutions across industry challenges.
Act as an industry expert and analyst to surface key industry trends. Consult with clients on opportunities associated with trends and potential business impact.
Advise client partners on methodologies for marketing and media analytics, and measurement and attribution. Help customers navigate industry standards and alternatives.
Identify key decision makers, challenge the status quo and influence decisions. Foster and cultivate client relationships with others in the organization, including marketing/advertising, analytics, and corporate strategy, among others.
Partner with internal and external product, research, data and measurement teams to bring full analytical capabilities to customers.","bachelor's degree or equivalent practical experience.
6 years of experience in media analytics, advertising sales, digital media and marketing, consulting, or financial analysis.","experience using search engine marketing (google adwords), website analytics platforms (google analytics and other measurement suite products), and brand analysis techniques (upper funnel analysis).
experience working closely with clients, advising them on how to improve business performance.
demonstrated analytical background and experience with marketing analytics, return on investment/financial modeling, and statistical analysis.
demonstrated understanding and experience with spreadsheet software and presentation applications.
understanding and knowledge of the film/tv and media and entertainment industries.","New York"," United States","Full-time",6,"other","lead","bachelor"
"459","Google","data analyst, smb sales growth programs, google cloud","Sales Operations","Sunnyvale, CA, United States","Work closely with SMB Online Sales team to analyze data across Google Cloud products and regions and bring consistency to web reporting setup, analysis, and data presentation.
Pull and model data from Google Analytics and Google internal data warehouses in order to create quantitative models of business trends and measure impact of online sales growth initiatives.
Execute quantitative analyses that translate data into actionable insights. Provide analytical and data-driven decision-making support for key projects.
Work with Sales Operations, Business Intelligence, Marketing and other stakeholders to establish the right metrics for monitoring the online business.
Communicate findings on a regular basis to all levels of management, including directors across Google Cloud.","ba/bs degree in coursework of a quantitative nature (e.g. statistics, engineering, computer science, mathematics, physics, economics or finance) or equivalent practical experience.
2 years of experience in program management, product management, or consulting at a high-tech company.
hands-on experience with sql, dashboarding and reporting, involving datasets and multiple data sources.","experience with analytics and reporting, with proficiency in leading analytics tools (google analytics, omniture, webtrends, or similar).
2 years of experience in a management consulting firm or investment banking, or analytical work experience in high volume environments in software, internet, media, retail or telecoms industries.
experience with a/b testing, data visualization platforms (e.g. tableau), and/or webmaster tools.
highly analytical, with a track record of being a strong problem solver; capable of translating data into meaningful analysis and insights, presenting to business stakeholders, and driving value for the business. ability to see the big picture and to focus on details when necessary.
proven track record of project management and organizational skills, with an ability to initiate, prioritize, and execute complex, cross-functional projects with minimal guidance across businesses and leadership levels.
ability to explain the experiment tracking needs that should be implemented/developed to both business and technical counterparts, and to identify, troubleshoot and resolve data quality issues.","Sunnyvale"," United States","Full-time",2,"cloud","analyst","bs"
"460","Google","inside sales executive, google cloud","Sales & Account Management","Singapore","Build and maintain executive relationships with customers, influence long-term strategic direction, and act as a trusted advisor.
Help develop and execute a territory business plan, and build account plans across key verticals, resulting in a robust pipeline.
Execute demand generation activities as needed, and engage, educate, and ensure satisfaction of the installed base.
Be able to qualify and assist customers in identifying use cases suitable for Google Cloud deployment, and articulate key differentiators and typical customer buying journeys. Display a passion for computer science and cloud.
Manage multiple opportunities through the entire cycle simultaneously, working with cross-functional teams as necessary, and serve as the primary customer contact for all adoption-related activities.","ba/bs degree in computer science, business or marketing or equivalent practical experience.
5 years of experience in a sales and/or account management role.","experience in salesforce and crm system integrations.
understanding of how various cloud technologies work together to drive technology adoption within existing large account base.
demonstrated ability to speak credibly about platform/infrastructure-as-a-service (paas/iaas).
ability to plan, present, and execute a territory sales strategy.
effective written and verbal communication/presentation skills, with strategic and analytical thinking skills.","Singapore","Singapore","Full-time",5,"cloud","other","bs"
"461","Google","sales engineering manager, shared services, google cloud","Product & Customer Support","New York, NY, United States","Hire, coach and manage a team to work towards assigned goals while prioritizing an outstanding customer experience to customers and prospects.
Create development plans for organization to ensure team members successfully ramp up, deliver and land in a beneficial place for their careers and Google.
Work with the team to find new technical solutions to deliver while seeking ways to automate existing services.
Take responsibility for managing workload distribution balancing the developmental needs of individuals with the collective requirements of constituent businesses.
Prepare and deliver analysis of business trends, draw conclusions based on data, make strategic directional recommendations and conduct pilots to test hypotheses.","ba/bs degree in computer science or equivalent practical experience.
9 years of experience serving in the capacity of a technical sales engineer in a cloud computing environment or equivalent experience in a customer facing role (including working as a member of a professional services or systems engineering team).
experience working in a service or scaled delivery capacity.
technical experience with technology and the cloud computing market.","master's degree in computer science and/or a mba.
experience in a people management role - managing a team, attracting and growing talent.
understanding of solution architecture within web and mobile environments and technical experience of web/internet related technologies, architecture across software/platform/infrastructure-as-a-service (saas, paas and iaas) and competitive cloud productivity suites.
ability to effectively present to both technical and non-technical audiences, engaging c-level in business and technology transformation.
demonstrated ability to inspire and grow teams to their full potential in a sales environment.
goal oriented, self-motivated individual who is confident, thorough, and tenacious. demonstrated organizational and project management capabilities.","New York"," United States","Full-time",9,"cloud","engineer","ms"
"462","Google","partner strategy planning lead, google cloud","Partnerships","Mountain View, CA, United States","Manage the annual and quarterly planning processes, which include the development of the business plan, operating model, resource allocation, market segmentation, vertical prioritization and compensation design.
Work with the cross-functional leadership team (VPs and Directors across Sales, Product, Finance and Marketing) to drive alignment on business goals.
Structure and execute operational and strategic initiatives by developing work plans, gathering and synthesizing relevant data, leading analyses and developing final recommendations.
Own strategic initiatives on both an on-going and ad hoc basis, working collaboratively across the global organization.
Oversee a strong people development agenda, including promoting skill building, setting forward-thinking objectives, collaborating across functions and providing opportunities and coaching on effective business partnering.","mba or graduate degree in a management, technical or engineering field or equivalent practical experience.
8 years of relevant experience in management consulting or corporate strategy.
experience in team management, collaborating with cross-functional teams and leading operational and strategic initiatives.
experience presenting to executives and communicating with a highly technical management team. experience with cloud technologies, products and market landscape.","demonstrated analytical and problem-solving skills. experience and comfort with large data sets and strong data analytics skills. distinctive problem solving and analysis skills, combined with impeccable business judgment.
experience of and proven ability to be successful in a complex, globally scaled product, sales and engineering environment, planning and managing at both the strategic and operational level - organized, detail-oriented, strategically focused
distinctive analytical skills and superior ability to present to executives and communicate with highly technical management team.","Mountain View"," United States","Full-time",8,"partner","strategy","mba"
"463","Google","strategic partner development manager, new ads business development","Partnerships","London, United Kingdom","Develop a deep understanding of Google's strategy across the full range of advertising products and platforms.
Partner closely with Product, Legal, Marketing and Sales teams to develop new ads related product partnerships (e.g. licensing, technical integration, distribution and technology licensing agreements) from concept to launch.
Identify suitable partners and structure and develop agreements that deliver high-impact strategic relationships.
Manage and optimize ongoing operational aspects of strategic partnerships (e.g. establishing KPIs and enabling partners to achieve them, managing partner service level agreements and payments).","ba/bs degree or equivalent practical experience.
experience working with legal agreements.
experience managing strategic partnerships or client relationships.
experience working in the digital advertising industry.","master's degree.
experience working cross-functionally both internally and externally to manage partnerships or projects.
ability to understand complex technical products.
strong analytical and problem-solving skills.","London"," United Kingdom","Full-time",0,"business development","manager","bs"
"464","Google","mobile ux specialist, large customer sales (english, japanese)","Sales & Account Management","Tokyo, Japan","Consult with Google’s biggest customers to provide data driven UX recommendations to improve the performance of their website/app.
Identify new opportunities to increase customer marketing investment efficiently on mobile UX.
Develop high-level relationships to serve as a mobile UX trusted consultant with major customers and agencies to optimize their business growth on mobile.
Simplify and package Google mobile UX solution offering for sales and customers and serve as a liaison with vertical teams and customers regarding new beta tests and product launches.
Support Google mobile UX solution strategies working with the product and global team, providing them with feedback and formulating product asks relevant to Japan market needs.","ba/bs degree or equivalent practical experience.
5 years of relevant experience in digital/mobile advertising sales.
experience in ux, a/b testing with technical experience in html, css, amp, pwa.
business level communication in japanese and english.","experience working and advising customers on their mobile and search strategy.
strong analytical capabilities to analyze complex advertiser performance data through tools such as google adwords, google analytics, and google optimize.
demonstrated ability to influence decision makers using consultative sales skills with c-levels and building strong client relationships.","Tokyo"," Japan","Full-time",5,"customer","other","bs"
"465","Google","manager, mid market sales","Sales & Account Management","Ann Arbor, MI, United States","Create the vision for your team. Develop initiatives and metrics to ensure targets/goals are exceeded.
Lead your team to consistently exceed strategic goals and OKRs. Promote deep understanding of customer needs, the market, the AdWords Platform, competition, our revenue programs, partner teams and the relevant resources available internally/externally.
Train your teams on effective sales pipeline acumen and implementation. Recruit, retain and develop a world-class team.
Promote and ensure the team’s development by inspiring big thinking, fostering creativity, and playing to energy and strengths. Manage and strengthen executive (decision maker) relationships with our largest potential advertisers.
Drive cross-functional collaboration with key partner teams, including regional GMS counterparts, and other internal partner sales teams.","10 years of experience in sales, digital media, business development and/or partner management.
experience in building executive relationships with internal and external stakeholders. experience in managing and developing teams.
experience in directly managing both advertisers and agencies.","extensive experience in working with and selling advertising solutions.
demonstrated ecommerce expertise and background.
search and shopping expertise, with proficiency in digital video and display.
demonstrated understanding of cultural diversity, with the ability to work effectively with global teams.
excellent analytical and problem-solving skills.
ability to speak and write in english fluently and idiomatically.","Ann Arbor"," United States","Full-time",10,"sale","manager","ms"
"466","Google","partner operations manager, commerce, google technical services","Partnerships","Zürich, Switzerland","Support partners in integrating their data with Google. Understand how their data is structured and consult them on the best way to integrate with Google.
Provide high touch technical support. Troubleshoot, escalate and respond to product support requests from partnership teams.
Leverage internal tools, logs and data to identify/troubleshoot issues.
Act as liaison for Google Technical Services Product and Tools Operations, internal Google Product/Engineering and development teams by establishing operating processes, reporting cadence and ongoing communications with all stakeholders.
Learn and build expertise in new processes, operational tools and tracking applications. Compile, analyze, and report on relevant partner or support Key Performance Indicators (KPIs). Drive optimizations and seek to reduce cost through tool or process improvements.","ba/bs degree in computer science or related technical field or equivalent practical experience.
experience in a partner management/b2b support role.
experience in project management, working across cross-functional teams.","experience working with basic internet and database technologies, including sql-like query languages.
ability to provide effective and proactive communication to various stakeholders.
ability to manage multiple time-sensitive projects with competing priorities while working independently to manage projects to completion with high attention to detail.
problem-solving, troubleshooting, and data analysis skills.
fluency in english and one other european language.","Zürich"," Switzerland","Full-time",0,"partner","manager","ms"
"468","Google","associate account strategist, sales, google marketing solutions (spanish)","Product & Customer Support","Dublin, Ireland","Implement creative ways to improve our customer relationships. Tailor and share online marketing strategy suggestions, and promote other Google products.
Communicate with customers proactively, via phone and email.
Provide strategic advice and help our advertisers to get the best results from their advertising investment by working with them in a consultative role.
Deliver against strategic objectives consistently, while prioritizing and delivering an outstanding customer sales experience to Google's advertisers.","ba/bs degree or equivalent practical experience.
ability to speak and write in english and spanish fluently and idiomatically.","experience or demonstrated interest in sales, customer support, account management, marketing or consulting.
experience in leading and motivating individuals, teams, and those around you.
demonstrated record in managing and customizing experiences for a customer base.
proactive, independent worker with the ability to work well with others.
ability to multi-task and to manage multiple projects simultaneously while paying careful attention to detail.
interest in working toward strategic objectives.","Dublin"," Ireland","Full-time",0,"account","strategist","bs"
"469","Google","account manager, google cloud platform","Sales & Account Management","Oslo, Norway","Cultivate and develop relationships with a set of strategic accounts. Connect with key stakeholders within these accounts.
Build and implement strategies to drive business growth.
Develop strategic agreements, leveraging the partner ecosystem.
Engage and coordinate internal groups as well as partners to meet transformation goals for key stakeholders.
Increase the level of visibility of these accounts in the market.","ba/bs degree in a technical or engineering field or equivalent practical experience.
ability to speak and write in english and danish, norwegian, swedish or finnish fluently and idiomatically.","frontline sales experience.
demonstrated understanding of the entire suite of google cloud products.
understanding of cloud computing customer business drivers.
ability to isolate issues and gather necessary resources to meet customer needs.
effective pitching and presentation skills.","Oslo"," Norway","Full-time",0,"account","manager","bs"
"470","Google","strategic partner development manager, new ads business development","Partnerships","Zürich, Switzerland","Develop deep understanding of Google advertising products and strategy, especially in the area of video measurement.
Partner with Product, Legal, Marketing and Sales teams to develop new ads related product partnerships (e.g., licensing, technical integration, distribution and technology licensing agreements) from concept to launch.
Identify suitable partners and structure and develop agreements that deliver high-impact strategic relationships.
Manage and optimize ongoing operational aspects of strategic partnerships (e.g., establishing key performance indicators and enabling partners to achieve them, managing partner service level agreements and payments).","ba/bs degree or equivalent practical experience.
experience working with legal agreements.
experience managing strategic partnerships or client relationships.
experience working in the digital advertising industry.","master's degree.
experience working cross-functionally both internally and externally to manage partnerships or projects.
ability to understand complex technical products.
analytical and problem-solving skills.","Zürich"," Switzerland","Full-time",0,"business development","manager","bs"
"471","Google","platforms industry manager, doubleclick and google analytics 360","Sales & Account Management","Singapore","Increase business by growing Google’s relationships with key current customers, identify and acquire new agencies/brands within the less penetrated segments of your marketplace.
Work closely with your team to identify, engage and acquire new business across the region. teach and mentor a team of account managers, developing their skills in areas such as relationship-building, account strategy and planning, opportunity identification and solution sales.
Provide thought leadership and be a strategic contributor to the senior management team and partner with key multi-disciplinary stakeholders, both external and internal, including Marketing, Engineering and Product Development to ensure global consistency.
Be an expert on programmatic, data driven advertising, applications within agency and advertiser environments, competitive landscape and key players/personalities in the field.
Increase the effectiveness of staff and tools by recognizing opportunities for development and proactively creating new systems and structures; Help build the strategy and structure for new emerging products in collaboration with key stakeholders.","10 years of experience within the digital industry.
experience as a people manager in charge of sales teams with a focus on teaching, mentoring and team development.
experience in generating sales.
experience creating plans to achieve, develop and maintain client relationships and accounts.","strong experience in driving new business and/or account management experience in online advertising, a combination of both.
experience in building relationships at various levels, along with outstanding written and verbal communications skills and the ability to influence others.
demonstrated familiarity and grounding in digital media buying and selling processes, and a solid knowledge of advertising technologies including ad serving, rich media, search management, real time bidding, dsps, ssps, and ad exchange.
ability to understand and absorb complex technical concepts and communicate them to a non-technical audience effectively.
demonstrated success at working with cross-functional teams and building strong relationships across internal teams.
strong interpersonal skills, presentation abilities, analytical and data driven.","Singapore","Singapore","Full-time",10,"other","manager","ms"
"472","Google","global partnerships solutions manager, telecom","Partnerships","San Francisco, CA, United States","Work with head of Telco Partnerships Solutions and cross-functional teams to help align on, and position, Google's cross-functional approach to Telco partners, including overall direction and priorities for the vertical - and package into compelling narratives.
Develop agenda, presentations and briefings for cross-functional strategies, partner summits and industry events.
Activate global and regional communities of practice to upskill in-country teams on industry expertise, share best practices, monitor progress on global/regional vertical specific OKRs.
Work in partnership with the frontline teams working with Telco partners to coordinate and channel industry outreach efforts to advance Google’s thought leadership position across the industry.","ba/bs degree or equivalent practical experience
5 years of relevant work experience","passion for, and experience in, the telco industry
strong ability to grasp complex technical and product concepts and excellent interpersonal and communication skills to formulate and articulate business, financial and other points of value with partners as well as internal google teams.
persistent and highly collaborative, with a passion for and understanding of google products
strong analytical and problem solving skills","San Francisco"," United States","Full-time",5,"partner","manager","bs"
"473","Google","account executive, waze","Sales & Account Management","Cambridge, MA, United States","Generate and develop advertising business growth across our mobile product line.
Prospect, qualify, grow and maintain a regional territory account list proactively.
Develop and cultivate relationships with agency executives and clients.
Manage all aspects of advertising campaigns to ensure we meet performance and optimization requirements.
Identify client business needs and proactively develop customized marketing solutions to meet client objectives.","ba/bs degree or equivalent practical experience.
8 years of experience providing media/advertising/mobile solutions to clients and agencies.","sales experience across a range of industry verticals, such as auto, qsr and entertainment.
experience in account management within an online advertising agency.
experience with generating new business.
experience working towards strategic business goals.
established relationships and presence within the marketplace.","Cambridge"," United States","Full-time",8,"account","other","bs"
